,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
12,https://nashvillegeneral.org/news/covid-19-vaccines-can-put-virus-our-rear-view-make-appointment-get-yours-or-get-your-name,text/html; charset=UTF-8,200,OK,Indexable,,COVID-19 vaccines can put the virus in our rear view. Make an appointment to get yours or get your name on a waitlist. | Nashville General Hospital,147,1291,"When your turn comes to get your COVID-19 shot, don’t hesitate. ""It’s our best hope for ending the pandemic,"" advises Livette Johnson, M.D., Medical Co-Chair of Infection Prevention at Nashville General Hospital and Associate Professor of Medicine at Meharry Medical College.  “All three vaccines (Pfizer, Moderna, Johnson & Johnson) are safe, and they work,” says Dr. Johnson. “I am strongly encouraging my patients, friends and family members to get their vaccines, if they haven’t done so already.” ",502,3129,,0,COVID-19 vaccines can put the virus in our rear view. Make an appointment to get yours or get your name on a waitlist.,118,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/news/covid-19-vaccines-can-put-virus-our-rear-view-make-appointment-get-yours-or-get-your-name,,,,,,43232,1014,17.286,1,,11,7,0,1.81,64,32,0,12,9,0,,,,,d10e009de2ee0d91488d30a224dac06f,0.135,"Fri, 14 Jan 2022 00:23:13 GMT",,,,1.1,https://nashvillegeneral.org/news/covid-19-vaccines-can-put-virus-our-rear-view-make-appointment-get-yours-or-get-your-name,2022-01-21 14:39:50
13,https://nashvillegeneral.org/news/your-pharmacist-part-your-healthcare-team,text/html; charset=UTF-8,200,OK,Indexable,,Your pharmacist is part of your healthcare team. | Nashville General Hospital,77,670,"Pharmacists are a bridge between you and the provider who wrote the prescription.  These highly-skilled, licensed medicine experts are trained to understand how drugs work including side effects, interactions with other medications, and effectiveness – both long-term and short-term. Your pharmacist can help you achieve the best possible outcome from your medications. ",370,2302,,0,Your pharmacist is part of your healthcare team.,48,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/news/your-pharmacist-part-your-healthcare-team,,,,,,39570,530,11.588,1,,50,25,0,6.46,66,32,0,14,12,0,,,,,fcb313879d552afeb49b8e6e2b921e42,0.131,"Thu, 13 Jan 2022 20:29:01 GMT",,,,1.1,https://nashvillegeneral.org/news/your-pharmacist-part-your-healthcare-team,2022-01-21 14:39:50
14,https://nashvillegeneral.org/resources/chen,text/html; charset=UTF-8,200,OK,Indexable,,CHEN: Congregational Health and Education Network | Nashville General Hospital,78,725,,0,0,,0,CHEN: Congregational Health and Education Network,49,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/resources/chen,,,,,,32672,216,8.319,1,,202,197,0,50.9,58,26,0,10,8,0,,,,,c9bbe23748f74c343df4344645deed05,0.037,"Thu, 13 Jan 2022 18:35:42 GMT",,,,1.1,https://nashvillegeneral.org/resources/chen,2022-01-21 14:39:51
15,https://nashvillegeneral.org/patient-visitor-info,text/html; charset=UTF-8,200,OK,Indexable,,Patient & Visitor Information | Nashville General Hospital,58,493,,0,0,,0,Patient & Visitor Information,29,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/patient-visitor-info,,,,,,53842,1272,16.929,1,,616,197,0,50.9,82,31,0,15,13,0,,,,,8a840eab28a5327931ea3d58fa312bdf,0.036,"Thu, 13 Jan 2022 18:10:33 GMT",,,,1.1,https://nashvillegeneral.org/patient-visitor-info,2022-01-21 14:39:51
16,https://nashvillegeneral.org/sites/default/files/styles/banners/public/2021-08/ngh-banner-wellnessweds.png?itok=TQgnoixh,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,143593,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.039,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/styles/banners/public/2021-08/ngh-banner-wellnessweds.png?itok=TQgnoixh,2022-01-21 14:39:51
17,https://nashvillegeneral.org/patient-visitor-info/billing-insurance,text/html; charset=UTF-8,200,OK,Indexable,,Billing & Insurance | Nashville General Hospital,48,415,,0,0,,0,Billing & Insurance,19,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/patient-visitor-info/billing-insurance,,,,,,48311,1065,17.189,1,,1003,197,0,50.9,73,31,0,12,10,0,,,,,174d9211ae355eb1231b03e89fa0fa47,0.039,"Thu, 13 Jan 2022 17:54:11 GMT",,,,1.1,https://nashvillegeneral.org/patient-visitor-info/billing-insurance,2022-01-21 14:39:51
18,https://nashvillegeneral.org/themes/custom/nghd8/images/ngh-logo-white.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,17511,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.049,"Tue, 21 Dec 2021 07:23:18 GMT",,,,1.1,https://nashvillegeneral.org/themes/custom/nghd8/images/ngh-logo-white.svg,2022-01-21 14:39:51
19,https://nashvillegeneral.org/appointments,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,510,0,0.0,1,,91,87,0,22.48,0,0,0,0,0,0,,,,,,0.059,,https://nashvillegeneral.org/patient-visitor-info/make-appointment,HTTP Redirect,,1.1,https://nashvillegeneral.org/appointments,2022-01-21 14:39:51
20,https://nashvillegeneral.org/news/updated-ngh-covid-19-hospital-and-clinic-patient-visitor-policy,text/html; charset=UTF-8,200,OK,Indexable,,UPDATED NGH COVID-19 HOSPITAL AND CLINIC PATIENT VISITOR POLICY | Nashville General Hospital,92,963,"COVID-19 Hospital & Clinic Patient / Visitor Policy effective August 6, 2021 For the health and safety of patients and their families and staff, we have put the following guidelines in place to limit visitation, during the COVID-19 pandemic. Be assured that our patients are getting exceptional care from our outstanding physicians, nurses and staff, in a way that protects their safety and the safety of others.",412,2490,,0,UPDATED NGH COVID-19 HOSPITAL AND CLINIC PATIENT VISITOR POLICY,63,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/news/updated-ngh-covid-19-hospital-and-clinic-patient-visitor-policy,,,,,,41346,813,14.696,1,,11,7,0,1.81,65,33,0,10,8,0,,,,,9f1bc631f6f18663bdb363d16e3b71d4,0.039,"Fri, 14 Jan 2022 00:22:54 GMT",,,,1.1,https://nashvillegeneral.org/news/updated-ngh-covid-19-hospital-and-clinic-patient-visitor-policy,2022-01-21 14:39:51
21,https://nashvillegeneral.org/news,text/html; charset=UTF-8,200,OK,Indexable,,News | Nashville General Hospital,33,299,,0,0,,0,News,4,,0,Main navigation,15,Patient tool menu,17,,,,https://nashvillegeneral.org/news,,,,,,38543,413,9.908,1,,242,197,0,50.9,73,36,0,10,8,0,,,,,4c613c356239be340d176e57ff595f9f,0.044,"Thu, 13 Jan 2022 22:21:53 GMT",,,,1.1,https://nashvillegeneral.org/news,2022-01-21 14:39:51
22,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0001_gold-seal.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,41196,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.114,"Mon, 10 May 2021 21:45:36 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0001_gold-seal.png,2022-01-21 14:39:51
23,https://nashvillegeneral.org/make-appointment,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,510,0,0.0,1,,285,197,0,50.9,0,0,0,0,0,0,,,,,,0.153,,https://nashvillegeneral.org/patient-visitor-info/make-appointment,HTTP Redirect,,1.1,https://nashvillegeneral.org/make-appointment,2022-01-21 14:39:51
24,https://nashvillegeneral.org/sites/default/files/2020-09/NGH-compliance_plan-eff_2018_0.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,135022,0,0.0,1,,197,197,0,50.9,0,0,0,0,0,0,,,,,,0.187,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/2020-09/NGH-compliance_plan-eff_2018_0.pdf,2022-01-21 14:39:51
25,https://nashvillegeneral.org/sites/default/files/2020-10/Non-Discrimination_of_Patients.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,46565,0,0.0,1,,197,197,0,50.9,0,0,0,0,0,0,,,,,,0.183,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/2020-10/Non-Discrimination_of_Patients.pdf,2022-01-21 14:39:51
26,https://nashvillegeneral.org/about/directory,text/html; charset=UTF-8,200,OK,Indexable,,Directory | Nashville General Hospital,38,329,,0,0,,0,Directory,9,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/about/directory,,,,,,37219,149,6.312,1,,210,197,0,50.9,62,28,0,10,8,0,,,,,4270a43805a00ac99e74daecb3131cac,0.183,"Thu, 13 Jan 2022 18:33:46 GMT",,,,1.1,https://nashvillegeneral.org/about/directory,2022-01-21 14:39:51
27,https://nashvillegeneral.org/sites/default/files/2020-10/Code_of_Conduct.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,235540,0,0.0,1,,197,197,0,50.9,0,0,0,0,0,0,,,,,,0.213,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/2020-10/Code_of_Conduct.pdf,2022-01-21 14:39:51
28,https://nashvillegeneral.org/sites/default/files/styles/story_block_small_fp/public/2021-05/NGH_01_Exterior_007_edited2.jpeg?h=01f5e5a0&itok=PDMet_Xq,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,34450,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.116,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/styles/story_block_small_fp/public/2021-05/NGH_01_Exterior_007_edited2.jpeg?h=01f5e5a0&itok=PDMet_Xq,2022-01-21 14:39:51
29,https://nashvillegeneral.org/patient-visitor-info/make-appointment,text/html; charset=UTF-8,200,OK,Indexable,,Make an Appointment | Nashville General Hospital,48,442,,0,0,,0,Make an Appointment,19,Make an Appointment,19,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/patient-visitor-info/make-appointment,,,,,,37604,573,13.055,1,,803,198,0,51.16,67,30,0,13,10,0,,,,,fe9f0dc2c2fb0cc20b400c2175dc8427,0.114,"Thu, 13 Jan 2022 18:03:45 GMT",,,,1.1,https://nashvillegeneral.org/patient-visitor-info/make-appointment,2022-01-21 14:39:51
30,https://nashvillegeneral.org/patient-visitor-info/symptom-checker,text/html; charset=UTF-8,200,OK,Indexable,,Symptom Checker | Nashville General Hospital,44,413,"Use our doctor-generated symptom care guides to help you decide what care is needed, if any and how to provide symptom relief.",126,805,,0,Symptom Checker,15,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/patient-visitor-info/symptom-checker,,,,,,30618,47,5.318,1,,205,197,0,50.9,61,28,0,10,8,0,,,,,e61dfe008aa7b34dda5c25eec37e35bb,0.039,"Thu, 13 Jan 2022 18:32:30 GMT",,,,1.1,https://nashvillegeneral.org/patient-visitor-info/symptom-checker,2022-01-21 14:39:51
31,https://nashvillegeneral.org/clinics-services,text/html; charset=UTF-8,200,OK,Indexable,,Clinics & Services | Nashville General Hospital,47,410,,0,0,,0,Clinics & Services,18,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/clinics-services,,,,,,45903,409,9.086,1,,422,197,0,50.9,110,51,0,10,8,0,,,,,727c7077b8c294465a31fde5e8d349a0,0.14,"Thu, 13 Jan 2022 18:22:19 GMT",,,,1.1,https://nashvillegeneral.org/clinics-services,2022-01-21 14:39:51
33,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0000_ncqa.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,67721,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Mon, 10 May 2021 21:44:53 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0000_ncqa.png,2022-01-21 14:39:51
34,https://nashvillegeneral.org/your-health-cant-wait,text/html; charset=UTF-8,200,OK,Indexable,,Your Health Can’t Wait. | Nashville General Hospital,52,457,,0,0,,0,Your Health Can’t Wait.,23,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/your-health-cant-wait,,,,,,33427,330,9.835,1,,2,2,0,0.52,54,27,0,10,8,0,,,,,b94e01a2ebfcb56bb018fd0b8199e75e,0.134,"Fri, 14 Jan 2022 06:26:27 GMT",,,,1.1,https://nashvillegeneral.org/your-health-cant-wait,2022-01-21 14:39:51
36,https://nashvillegeneral.org/patient-portal,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,502,0,0.0,1,,591,197,0,50.9,0,0,0,0,0,0,,,,,,0.04,,https://nashvillegeneral.org/patient-visitor-info/patient-portal,HTTP Redirect,,1.1,https://nashvillegeneral.org/patient-portal,2022-01-21 14:39:51
39,https://nashvillegeneral.org/about/careers,text/html; charset=UTF-8,200,OK,Indexable,,Careers | Nashville General Hospital,36,320,Available jobs and careers at Nashville General Hospital,56,347,,0,Careers,7,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/about/careers,,,,,,29810,49,5.348,1,,604,197,0,50.9,59,27,0,10,8,0,,,,,63da7bcbd75ccbb3bd48cace9ce9b900,0.123,"Thu, 13 Jan 2022 18:22:26 GMT",,,,1.1,https://nashvillegeneral.org/about/careers,2022-01-21 14:39:52
40,https://nashvillegeneral.org/resources,text/html; charset=UTF-8,200,OK,Indexable,,Resources | Nashville General Hospital,38,345,,0,0,,0,Resources,9,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/resources,,,,,,34853,309,9.339,1,,401,197,0,50.9,61,26,0,13,9,0,,,,,ecc7c665048e44df789f7af1ba59b2ce,0.112,"Thu, 13 Jan 2022 19:29:48 GMT",,,,1.1,https://nashvillegeneral.org/resources,2022-01-21 14:39:52
41,https://nashvillegeneral.org/news/vaccines-work-and-they-are-safe-get-yours-today,text/html; charset=UTF-8,200,OK,Indexable,,Vaccines Work and They Are Safe. Get Yours Today. | Nashville General Hospital,78,717,"According to the Tennessee Hospital Association: “Over a 45-day period, from July 1 to August 15, the number of patients in hospitals with COVID-19 increased from fewer than 300 patients, to more than 2,300. More than 80 percent of infected patients in hospitals are unvaccinated. About 94 percent of deaths from COVID-19 have occurred in unvaccinated people.”",360,2271,,0,Vaccines Work and They Are Safe. Get Yours Today.,49,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/news/vaccines-work-and-they-are-safe-get-yours-today,,,,,,41061,800,15.139,1,,53,26,0,6.72,65,30,0,15,13,0,,,,,5ae18d7247de9d747c6e038bd7a27ae5,0.037,"Thu, 13 Jan 2022 18:25:23 GMT",,,,1.1,https://nashvillegeneral.org/news/vaccines-work-and-they-are-safe-get-yours-today,2022-01-21 14:39:52
42,https://nashvillegeneral.org/about,text/html; charset=UTF-8,200,OK,Indexable,,About Nashville General Hospital | Nashville General Hospital,61,541,,0,0,,0,About Nashville General Hospital,32,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/about,,,,,,61106,760,9.995,1,,618,197,0,50.9,84,40,0,11,9,0,,,,,8960050e8ebb77e0d27eecd0daf95a2b,0.04,"Thu, 13 Jan 2022 18:34:40 GMT",,,,1.1,https://nashvillegeneral.org/about,2022-01-21 14:39:52
43,https://nashvillegeneral.org/patient-visitor-info/medical-records-request,text/html; charset=UTF-8,200,OK,Indexable,,Medical Records Request | Nashville General Hospital,52,477,"As a patient, you have the right to obtain your medical records. Medical records are provided at no cost to other healthcare providers or for use in disability determination, Workman’s Comp, Vocational Rehabilitation, and the Department of Human Services.  You can request medical records by following the following steps:",322,1992,,0,Medical Records Request,23,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/patient-visitor-info/medical-records-request,,,,,,33919,433,11.926,1,,205,197,0,50.9,61,28,0,10,8,0,,,,,21af85d5ab82a60fc409bd07768f0414,0.115,"Thu, 13 Jan 2022 18:36:44 GMT",,,,1.1,https://nashvillegeneral.org/patient-visitor-info/medical-records-request,2022-01-21 14:39:52
44,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0003_commission-on-cancer.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,22097,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.038,"Mon, 10 May 2021 21:46:48 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0003_commission-on-cancer.png,2022-01-21 14:39:52
45,https://nashvillegeneral.org/sites/default/files/styles/story_block_small_fp/public/2020-09/abpNGH_WaitingRoom_Hallway_Talent_899-bw.jpg?h=1d86ca3f&itok=OqSJFd5x,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,62281,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.036,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/styles/story_block_small_fp/public/2020-09/abpNGH_WaitingRoom_Hallway_Talent_899-bw.jpg?h=1d86ca3f&itok=OqSJFd5x,2022-01-21 14:39:52
46,https://nashvillegeneral.org/privacy,text/html; charset=UTF-8,200,OK,Indexable,,Privacy | Nashville General Hospital,36,315,,0,0,,0,Privacy,7,,0,Main navigation,15,Patient tool menu,17,"index, follow",,,https://nashvillegeneral.org/privacy,,,,,,39217,1254,23.067,1,,201,197,0,50.9,60,27,0,12,10,0,,,,,71978b01ea4069f1f3b784c92acb2a01,0.06,"Fri, 14 Jan 2022 02:06:22 GMT",,,,1.1,https://nashvillegeneral.org/privacy,2022-01-21 14:39:52
47,https://nashvillegeneral.org/sites/default/files/styles/article_teaser_thumbnail/public/2021-08/Screen%20Shot%202021-08-13%20at%205.51.20%20PM_0.png?h=d14a05f4&itok=9PrekC8h,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,261707,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.041,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/styles/article_teaser_thumbnail/public/2021-08/Screen%20Shot%202021-08-13%20at%205.51.20%20PM_0.png?h=d14a05f4&itok=9PrekC8h,2022-01-21 14:39:52
48,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0002_jrcert.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,14465,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.115,"Mon, 27 Dec 2021 17:06:54 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/2021-05/NGH-awards-8x6-_0002_jrcert.png,2022-01-21 14:39:52
49,https://nashvillegeneral.org/sites/default/files/styles/banners/public/2022-01/Screen%20Shot%202022-01-13%20at%2010.46.56%20AM_0.png?itok=D1SeJVhd,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,1077431,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Thu, 13 Jan 2022 16:56:07 GMT",,,,1.1,https://nashvillegeneral.org/sites/default/files/styles/banners/public/2022-01/Screen%20Shot%202022-01-13%20at%2010.46.56%20AM_0.png?itok=D1SeJVhd,2022-01-21 14:39:52
