,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
11,https://www.augustahealth.org/about-us/awards-recognition,text/html; charset=UTF-8,200,OK,Indexable,,Awards and Recognition,22,215,,0,0,,0,Awards and Recognition,22,Awards and Recognition,22,Awards and Recognition,22,Menu,4,,,,,,,,,,96661,2249,21.916,1,,2108,2089,0,99.95,112,58,0,22,17,0,,,,,e78c91deeef294f2c4b07c0bb512022e,0.367,,,,,1.1,https://www.augustahealth.org/about-us/awards-recognition,2022-01-20 15:49:31
12,https://www.augustahealth.org/patient-family-info/vip,text/html; charset=UTF-8,200,OK,Indexable,,Virtually Informed Patient,26,220,,0,0,,0,Virtually Informed Patient,26,,0,Virtually Informed Patient,26,Take Control of Your Health,27,,,,,,,,,,73869,529,13.113,1,,4200,2089,0,99.95,103,47,0,20,13,0,,,,,c82d1d84ba431f6152894005a395887,0.568,,,,,1.1,https://www.augustahealth.org/patient-family-info/vip,2022-01-20 15:49:31
13,https://www.augustahealth.org/leadership/,text/html; charset=UTF-8,200,OK,Indexable,,Leadership,10,99,,0,0,,0,Leadership,10,Leadership,10,Leadership,10,Menu,4,,,,,,,,,,99795,612,10.704,1,,4201,2090,0,100.0,100,45,0,16,12,0,,,,,fb93f1d5711feab0f51581fe7b28ee3b,0.813,,,,,1.1,https://www.augustahealth.org/leadership/,2022-01-20 15:49:31
14,https://www.augustahealth.org/contact,text/html; charset=UTF-8,200,OK,Indexable,,Contact Us,10,98,,0,0,,0,Contact Us,10,,0,Contact Us,10,Resources & Tools,17,,,,,,,,,,74059,521,13.633,1,,6291,2090,0,100.0,109,49,0,19,13,0,,,,,4efe0366cecca4f6354e01b01f5bee55,0.195,,,,,1.1,https://www.augustahealth.org/contact,2022-01-20 15:49:32
15,https://www.augustahealth.org/childrens-hospital-of-georgia/,text/html; charset=UTF-8,200,OK,Indexable,,Children's Hospital of Georgia | Augusta University Health,58,508,,0,0,,0,"Healing, Hope & Miracles",24,You're in the right place,25,Children's Hospital of Georgia,30,Our Difference,14,,,,,,,,,,90634,617,10.95,1,,2108,2069,0,99.0,99,50,0,22,18,0,,,,,ef208cd1b0fcc43b1a8dff392c539e2b,0.205,,,,,1.1,https://www.augustahealth.org/childrens-hospital-of-georgia/,2022-01-20 15:49:32
16,https://www.augustahealth.org/emergency-services/,text/html; charset=UTF-8,200,OK,Indexable,,Emergency Services,18,182,,0,0,,0,Emergency Services,18,,0,Emergency Services,18,Menu,4,,,,,,,,,,98315,1526,16.76,1,,2018,1985,0,94.98,132,55,0,20,14,0,,,,,2f4f19ce3b9af7b0e3d6419e4c2403eb,0.214,,,,,1.1,https://www.augustahealth.org/emergency-services/,2022-01-20 15:49:32
17,https://www.augustahealth.org/locations/georgia-cancer-center,text/html; charset=UTF-8,200,OK,Indexable,,Georgia Cancer Center | Augusta University Health Location,58,529,,0,0,,0,,0,,0,Georgia Cancer Center,21,Georgia Cancer Center,21,,,,,,,,,,96237,912,12.866,1,,2096,1985,0,94.98,124,54,0,34,25,0,,,,,b5d117a74ae7d890a497f94636a55458,0.081,,,,,1.1,https://www.augustahealth.org/locations/georgia-cancer-center,2022-01-20 15:49:33
18,https://www.augustahealth.org/ortho/,text/html; charset=UTF-8,200,OK,Indexable,,Orthopaedic Care,16,156,,0,0,,0,Orthopaedic Care,16,,0,Orthopaedic Care,16,Menu,4,,,,,,,,,,100903,1915,18.561,1,,4118,2090,0,100.0,146,62,0,16,12,0,,,,,d736188b2d9db135651cb1dca589a6f5,0.232,,,,,1.1,https://www.augustahealth.org/ortho/,2022-01-20 15:49:33
19,https://www.augustahealth.org/billing/patient-pricing,text/html; charset=UTF-8,200,OK,Indexable,,Patient Payment Estimator,25,233,,0,0,,0,Know the Cost of Your Healthcare,32,,0,Patient Payment Estimator,25,Menu,4,,,,,,,,,,89796,1932,20.799,1,,6287,2090,0,100.0,106,53,0,22,15,0,,,,,606d6fd953451b975192d6d39cae0bff,0.202,,,,,1.1,https://www.augustahealth.org/billing/patient-pricing,2022-01-20 15:49:33
20,https://www.augustahealth.org/about,text/html; charset=UTF-8,200,OK,Indexable,,About Augusta University Health,31,285,,0,0,,0,About Augusta University Health,31,,0,About Augusta University Health,31,We're Not Your Average Health System,36,,,,,,,,,,82206,977,15.899,1,,4305,2090,0,100.0,115,54,0,21,17,0,,,,,3b1733765e0a9a68d0ed67ba8d235e28,0.066,,,,,1.1,https://www.augustahealth.org/about,2022-01-20 15:49:33
21,https://www.augustahealth.org/about-us/mission,text/html; charset=UTF-8,200,OK,Indexable,,"Mission, Vision and Values",26,237,,0,0,,0,"Mission, Vision and Values",26,"Mission, Vision and Values",26,"Mission, Vision and Values",26,Menu,4,,,,,,,,,,71064,423,13.411,1,,2108,2089,0,99.95,109,55,0,15,11,0,,,,,6f70737d122afcee5875f6e024af0ae9,0.216,,,,,1.1,https://www.augustahealth.org/about-us/mission,2022-01-20 15:49:33
22,https://www.augustahealth.org/locations/medical-center,text/html; charset=UTF-8,200,OK,Indexable,,Medical Center | Augusta University Health Location,51,458,,0,0,,0,,0,,0,Augusta University Medical Center,33,Augusta University Medical Center,33,,,,,,,,,,84482,916,14.589,1,,2450,1985,0,94.98,130,57,0,27,20,0,,,,,d30971fa2e0cbbb9353cc24128c3345b,0.211,,,,,1.1,https://www.augustahealth.org/locations/medical-center,2022-01-20 15:49:34
23,https://www.augustahealth.org/womens-health/,text/html; charset=UTF-8,200,OK,Indexable,,Women’s Health at Augusta University Health,43,402,,0,0,,0,Women's Health,14,,0,Women’s Health at Augusta University Health,43,Menu,4,,,,,,,,,,102369,1773,17.763,1,,2032,1985,0,94.98,134,61,0,19,13,0,,,,,a869298333f9b2d87b41fbea74ef8c93,0.212,,,,,1.1,https://www.augustahealth.org/womens-health/,2022-01-20 15:49:34
24,https://www.augustahealth.org/give/,text/html; charset=UTF-8,200,OK,Indexable,,Support AU Health,17,165,,0,0,,0,Support Augusta University Health,33,,0,Support AU Health,17,Menu,4,,,,,,,,,,85401,899,14.347,1,,2016,1985,0,94.98,109,47,0,23,19,0,,,,,64cf88d365e674cfd0b1f29880cf75fd,0.068,,,,,1.1,https://www.augustahealth.org/give/,2022-01-20 15:49:33
25,https://www.augustahealth.org/locations/west-wheeler,text/html; charset=UTF-8,200,OK,Indexable,,Augusta University West Wheeler | Augusta University Health Location,68,622,,0,0,,0,,0,,0,Augusta University West Wheeler,31,Augusta University West Wheeler,31,,,,,,,,,,90874,755,12.496,1,,2089,1985,0,94.98,138,62,0,25,18,0,,,,,a617d4d9046e28e2bc8e58c52ad3ab78,0.233,,,,,1.1,https://www.augustahealth.org/locations/west-wheeler,2022-01-20 15:49:35
26,https://www.augustahealth.org/careers,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,246,0,0.0,1,,1987,1985,0,94.98,0,0,0,0,0,0,,,,,,0.962,,https://www.augustahealth.org/careers/,HTTP Redirect,,1.1,https://www.augustahealth.org/careers,2022-01-20 15:49:35
27,https://www.augustahealth.org/neurology/,text/html; charset=UTF-8,200,OK,Indexable,,Complete Neurological Care,26,249,,0,0,,0,Complete Neurological Care,26,,0,Complete Neurological Care,26,Menu,4,,,,,,,,,,111534,2156,18.72,1,,2028,1985,0,94.98,139,62,0,19,13,0,,,,,ec42ce2e08122607078c66863433bc3b,0.221,,,,,1.1,https://www.augustahealth.org/neurology/,2022-01-20 15:49:35
28,https://www.augustahealth.org/vaccine/,text/html; charset=UTF-8,200,OK,Indexable,,COVID-19 Vaccine Update,23,236,,0,0,,0,COVID-19 Vaccine Update,23,COVID-19 Vaccine Update,23,COVID-19 Vaccine Update,23,Menu,4,,,,,,,,,,99056,2437,21.842,1,,29,6,0,0.29,104,48,0,24,17,0,,,,,a186d19cac04d6c881385df55423f3b8,0.244,,,,,1.1,https://www.augustahealth.org/vaccine/,2022-01-20 15:49:36
29,https://www.augustahealth.org/pfcc,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,243,0,0.0,1,,2089,2089,0,99.95,0,0,0,0,0,0,,,,,,1.02,,https://www.augustahealth.org/pfcc/,HTTP Redirect,,1.1,https://www.augustahealth.org/pfcc,2022-01-20 15:49:35
30,https://www.augustahealth.org/website-privacy,text/html; charset=UTF-8,200,OK,Indexable,,Privacy Notices,15,137,,0,0,,0,Privacy Notices,15,Privacy Notices,15,Privacy Notices,15,Website,7,,,,,,,,,,67719,528,14.555,1,,2005,1986,0,95.02,98,46,0,15,11,0,,,,,d0e2a29803665dbd64e60b10268854be,0.215,,,,,1.1,https://www.augustahealth.org/website-privacy,2022-01-20 15:49:36
32,https://www.augustahealth.org/cardio/,text/html; charset=UTF-8,200,OK,Indexable,,Cardiovascular Care,19,181,,0,0,,0,Cardiovascular Care,19,,0,Cardiovascular Care,19,Menu,4,,,,,,,,,,114631,2341,19.098,1,,4117,2090,0,100.0,134,61,0,19,13,0,,,,,1400641cd176cab3bce7b1f3cad76e2a,0.25,,,,,1.1,https://www.augustahealth.org/cardio/,2022-01-20 15:49:36
33,https://www.augustahealth.org/locations/,text/html; charset=UTF-8,200,OK,Indexable,,Locations | Augusta University Health,37,329,,0,0,,0,,0,,0,Augusta University Health Locations,35,,0,,,,,,,,,,133976,794,8.861,1,,11997,2090,0,100.0,188,68,0,48,40,0,,,,,4b8b91d5aa56a1d565ec7cb30d781195,0.156,,,,,1.1,https://www.augustahealth.org/locations/,2022-01-20 15:49:37
34,https://www.augustahealth.org/billing/,text/html; charset=UTF-8,200,OK,Indexable,,Billing and Insurance,21,185,,0,0,,0,Billing and Insurance,21,,0,Billing and Insurance,21,Menu,4,,,,,,,,,,71686,289,11.896,1,,2116,2089,0,99.95,111,55,0,18,11,0,,,,,984c09fbdc23cb503a804ab6f9ad324c,0.505,,,,,1.1,https://www.augustahealth.org/billing/,2022-01-20 15:49:37
35,https://www.augustahealth.org/cancer-care/,text/html; charset=UTF-8,200,OK,Indexable,,Georgia Cancer Center,21,204,,0,0,,0,Cancer Care,11,,0,Georgia Cancer Center,21,Menu,4,,,,,,,,,,90793,1440,14.234,1,,4145,2090,0,100.0,128,62,0,25,19,0,,,,,5b1f6c3966c620fcdcaf859c2bbef9f0,0.151,,,,,1.1,https://www.augustahealth.org/cancer-care/,2022-01-20 15:49:38
36,https://www.augustahealth.org/patient-family-info/giving-back,text/html; charset=UTF-8,200,OK,Indexable,,Giving Back,11,107,,0,0,,0,Giving Back,11,Giving Back,11,Giving Back,11,Menu,4,,,,,,,,,,70345,540,14.058,1,,2109,2090,0,100.0,110,56,0,16,12,0,,,,,80c30b7d5c0fd07080d1c10d1c99a001,0.804,,,,,1.1,https://www.augustahealth.org/patient-family-info/giving-back,2022-01-20 15:49:36
37,https://www.augustahealth.org/careers/,text/html; charset=UTF-8,200,OK,Indexable,,Jobs & Careers at AU Health,27,253,,0,0,,0,Join Our Team,13,,0,Jobs & Careers at AU Health,27,Menu,4,,,,,,,,,,73387,568,13.826,1,,8379,2090,0,100.0,97,45,0,21,15,0,,,,,2299b827411f757b71a980aed3695274,1.316,,,,,1.1,https://www.augustahealth.org/careers/,2022-01-20 15:49:36
38,https://www.augustahealth.org/providers/,text/html; charset=UTF-8,200,OK,Indexable,,Find a Healthcare Provider | Augusta University Health,54,480,,0,0,,0,,0,,0,AU Health Providers,19,,0,,,,,,,,,,531967,6014,9.87,1,,7871,2090,0,100.0,1774,603,0,14,10,0,,,,,98fab6ade0cb261b5e465d9eaaca24c1,0.735,,,,,1.1,https://www.augustahealth.org/providers/,2022-01-20 15:49:36
40,https://www.augustahealth.org/quality-and-safety/,text/html; charset=UTF-8,200,OK,Indexable,,Quality and Safety,18,161,,0,0,,0,Quality and Safety,18,,0,Quality and Safety,18,Menu,4,,,,,,,,,,82765,1463,19.394,1,,2110,2089,0,99.95,100,45,0,15,11,0,,,,,2f576fcb8f7deb5f98f4cb44d14d8e0d,0.737,,,,,1.1,https://www.augustahealth.org/quality-and-safety/,2022-01-20 15:49:38
41,https://www.augustahealth.org/patient-family-info/giving-back/,text/html; charset=UTF-8,200,OK,Indexable,,Giving Back,11,107,,0,0,,0,Giving Back,11,Giving Back,11,Giving Back,11,Menu,4,,,,,,,,,,70345,540,14.058,1,,23,4,0,0.19,110,57,0,16,12,0,,,,,28de49bdb8840211ee2dd47cbb31c573,0.766,,,,,1.1,https://www.augustahealth.org/patient-family-info/giving-back/,2022-01-20 15:49:39
42,https://www.augustahealth.org/locations/childrens-hospital-of-georgia,text/html; charset=UTF-8,200,OK,Indexable,,Children's Hospital of Georgia | Augusta University Health Location,67,588,,0,0,,0,,0,,0,Children's Hospital of Georgia,30,Children's Hospital of Georgia,30,,,,,,,,,,84880,973,14.949,1,,2232,2069,0,99.0,128,55,0,27,20,0,,,,,48aab4514deffd9534039a9d95bbcf2c,0.576,,,,,1.1,https://www.augustahealth.org/locations/childrens-hospital-of-georgia,2022-01-20 15:49:40
43,https://www.augustahealth.org/services/,text/html; charset=UTF-8,200,OK,Indexable,,Services offered at Augusta University Health,45,397,,0,0,,0,,0,,0,Services,8,,0,,,,,,,,,,150705,1047,9.083,1,,11022,2090,0,100.0,103,47,0,16,12,0,,,,,b5eac2cb57d1492cf8a51838b1b0ab1e,0.638,,,,,1.1,https://www.augustahealth.org/services/,2022-01-20 15:49:38
44,https://www.augustahealth.org/cancer/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,250,0,0.0,1,,2,2,0,0.1,0,0,0,0,0,0,,,,,,0.591,,https://www.augustahealth.org/cancer-care/,HTTP Redirect,,1.1,https://www.augustahealth.org/cancer/,2022-01-20 15:49:41
45,https://www.augustahealth.org/locations/grovetown-ii,text/html; charset=UTF-8,200,OK,Indexable,,Augusta University Care Center Grovetown II Women's Health | Augusta University Health Location,95,869,,0,0,,0,,0,,0,Augusta University Care Center Grovetown II Women's Health,58,Augusta University Care Center Grovetown II Women's Health,58,,,,,,,,,,87395,665,12.293,1,,2035,1985,0,94.98,125,53,0,26,19,0,,,,,f55ece104a143288ba51dd05af65929f,0.184,,,,,1.1,https://www.augustahealth.org/locations/grovetown-ii,2022-01-20 15:49:41
46,https://www.augustahealth.org/covid-19,text/html; charset=UTF-8,200,OK,Indexable,,COVID-19,8,91,,0,0,,0,COVID-19 Testing,16,,0,COVID-19,8,Menu,4,,,,,,,,,,93129,1015,13.809,1,,2123,2089,0,99.95,111,49,0,24,17,0,,,,,48d7b24093ef4a8ce2239a9b38b7759,0.583,,,,,1.1,https://www.augustahealth.org/covid-19,2022-01-20 15:49:40
47,https://www.augustahealth.org/healthcare-providers/,text/html; charset=UTF-8,200,OK,Indexable,,Healthcare Providers,20,185,,0,0,,0,Healthcare Providers,20,,0,Healthcare Providers,20,Provider Relations & Outreach Services,38,,,,,,,,,,74540,733,15.309,1,,4200,2090,0,100.0,106,51,0,19,14,0,,,,,332b90e9e1696763e504f6df4a3a0291,0.179,,,,,1.1,https://www.augustahealth.org/healthcare-providers/,2022-01-20 15:49:41
48,https://www.augustahealth.org/appointment,text/html; charset=UTF-8,200,OK,Indexable,,Request an Appointment,22,218,,0,0,,0,Request an Appointment,22,,0,Request an Appointment,22,,0,,,,,,,,,,64044,231,12.359,1,,9859,2090,0,100.0,98,45,0,15,11,0,,,,,ff86050d59aa58936f234992bf7bf821,0.196,,,,,1.1,https://www.augustahealth.org/appointment,2022-01-20 15:49:41
49,https://www.augustahealth.org/patient-family-info/legal-policies,text/html; charset=UTF-8,200,OK,Indexable,,Legal Policies,14,123,,0,0,,0,Legal Policies,14,Legal Policies,14,Legal Policies,14,Menu,4,,,,,,,,,,87564,1835,21.215,1,,4198,2090,0,100.0,115,58,0,16,12,0,,,,,908345bc071ec9f297e323027d0b9a7d,0.775,,,,,1.1,https://www.augustahealth.org/patient-family-info/legal-policies,2022-01-20 15:49:40
50,https://www.augustahealth.org/index,text/html; charset=UTF-8,200,OK,Indexable,,Augusta University Health | World-Class Health Care,51,465,,0,0,,0,Georgia Cancer Center,21,Children's Hospital of Georgia,30,AU Health | World-Class Health Care,35,Our Mission,11,,,,,,,,,,84297,574,11.951,1,,2108,2090,0,100.0,104,48,0,24,17,0,,,,,8c291c3945ce5026585cc8f3da336176,0.779,,,,,1.1,https://www.augustahealth.org/index,2022-01-20 15:49:40
52,https://www.augustahealth.org/patient-family-info/medical-interpreter-services.php,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,262,0,0.0,1,,2098,2090,0,100.0,0,0,0,0,0,0,,,,,,0.244,,https://www.augustahealth.org/patient-family-info/medical-interpreter-services,HTTP Redirect,,1.1,https://www.augustahealth.org/patient-family-info/medical-interpreter-services.php,2022-01-20 15:49:43
53,https://www.augustahealth.org/cancer-care/skin-cancer.php,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,237,0,0.0,2,,4,4,0,0.19,0,0,0,0,0,0,,,,,,0.07,,https://www.augustahealth.org/cancer-care/skin-cancer,HTTP Redirect,,1.1,https://www.augustahealth.org/cancer-care/skin-cancer.php,2022-01-20 15:49:43
54,https://www.augustahealth.org/provider/melissa-harper,text/html; charset=UTF-8,200,OK,Indexable,,"Melissa Harper, PA-C | AU Health Provider Profile",49,438,,0,0,,0,,0,,0,"Melissa Harper, PA-C",20,"Melissa Harper, PA-C",20,,,,,,,,,,83333,286,9.922,2,,30,2,0,0.1,111,50,0,21,15,0,,,,,403aed89a62bf664d34fd76b884d5ea5,0.245,,,,,1.1,https://www.augustahealth.org/provider/melissa-harper,2022-01-20 15:49:43
56,https://www.augustahealth.org/provider/pamela-salazar,text/html; charset=UTF-8,200,OK,Indexable,,"Pamela B. Salazar, MD | AU Health Provider Profile",50,451,,0,0,,0,,0,,0,"Pamela B. Salazar, MD",21,"Pamela B. Salazar, MD",21,,,,,,,,,,85782,322,9.923,2,,40,6,0,0.29,116,50,0,22,16,0,,,,,843ed1677f7a8070b3f67bfe3439e6af,0.307,,,,,1.1,https://www.augustahealth.org/provider/pamela-salazar,2022-01-20 15:49:43
57,https://www.augustahealth.org/provider/ravishankar-pillenahalli-maheshwarappa-,text/html; charset=UTF-8,200,OK,Indexable,,"Ravishankar Pillenahalli Maheshwarappa, MBBS, MD | AU Health Provider Profile",77,719,,0,0,,0,,0,,0,"Ravishankar Pillenahalli Maheshwarappa, MBBS, MD",48,"Ravishankar Pillenahalli Maheshwarappa, MBBS, MD",48,,,,,,,,,,86363,363,10.369,2,,35,4,0,0.19,115,50,0,22,16,0,,,,,886826008ef682cb1d9366f5ec5a1e6b,0.322,,,,,1.1,https://www.augustahealth.org/provider/ravishankar-pillenahalli-maheshwarappa-,2022-01-20 15:49:43
58,https://www.augustahealth.org/cancer-care/head-and-neck-cancer,text/html; charset=UTF-8,200,OK,Indexable,,Head and Neck Cancer Care,25,254,,0,0,,0,Head and Neck Cancer Care,25,,0,Head and Neck Cancer Care,25,Menu,4,,,,,,,,,,81921,1553,15.607,2,,51,21,0,1.0,111,46,0,18,14,0,,,,,2bf26bc5db663a3087ce6e4a38ce0fe5,0.071,,,,,1.1,https://www.augustahealth.org/cancer-care/head-and-neck-cancer,2022-01-20 15:49:43
59,https://www.augustahealth.org/locations/nurse-managed-health-center,text/html; charset=UTF-8,200,OK,Indexable,,Nurse-Managed Health Center | Augusta University Health Location,64,595,,0,0,,0,,0,,0,Nurse-Managed Health Center,27,Nurse-Managed Health Center,27,,,,,,,,,,83391,536,12.026,2,,33,3,0,0.14,114,50,0,26,19,0,,,,,69cc778e3288876dbe064462a46ad05f,0.064,,,,,1.1,https://www.augustahealth.org/locations/nurse-managed-health-center,2022-01-20 15:49:43
60,https://www.augustahealth.org/billing/documents/financial-assistance-application-chinese.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,542743,0,0.0,2,,2,2,0,0.1,0,0,0,0,0,0,,,,,,0.237,"Tue, 11 Aug 2020 21:16:02 GMT",,,,1.1,https://www.augustahealth.org/billing/documents/financial-assistance-application-chinese.pdf,2022-01-20 15:49:44
61,https://www.augustahealth.org/images/leadership/nancy-brady.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,124531,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.067,"Fri, 04 Jun 2021 16:31:53 GMT",,,,1.1,https://www.augustahealth.org/images/leadership/nancy-brady.jpg,2022-01-20 15:49:44
62,https://www.augustahealth.org/provider/charles-howell,text/html; charset=UTF-8,200,OK,Indexable,,"Charles Gordon Howell, MD | AU Health Provider Profile",54,493,,0,0,,0,,0,,0,"Charles Gordon Howell, MD",25,"Charles Gordon Howell, MD",25,,,,,,,,,,88775,516,11.258,2,,44,8,0,0.38,116,50,0,22,16,0,,,,,9bc6eae99912ecab4290a1c4bf61021,0.068,,,,,1.1,https://www.augustahealth.org/provider/charles-howell,2022-01-20 15:49:44
63,https://www.augustahealth.org/provider/sumit-chhetri,text/html; charset=UTF-8,200,OK,Indexable,,"Sumit Chhetri, M.B.B.S | AU Health Provider Profile",51,451,,0,0,,0,,0,,0,"Sumit Chhetri, M.B.B.S",22,"Sumit Chhetri, M.B.B.S",22,,,,,,,,,,84136,314,10.131,2,,32,3,0,0.14,111,50,0,21,15,0,,,,,7c7d52c1f14ba9f45f446c6d12fa4754,0.256,,,,,1.1,https://www.augustahealth.org/provider/sumit-chhetri,2022-01-20 15:49:44
