,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
23,https://unmhealth.org/childrens-hospital/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,249,0,0.0,1,,353,260,0,52.63,0,0,0,0,0,0,,,,,,0.075,,https://unmhealth.org/childrens-hospital/,HTTP Redirect,,1.1,https://unmhealth.org/childrens-hospital/index.html,2022-02-04 11:14:07
24,https://unmhealth.org/community/diversity-equity-inclusion/lgbtq-collaborative.html,text/html; charset=UTF-8,200,OK,Indexable,,"LGBTQ Collaborative | Diversity, Equity & Inclusion | UNM Health System | Albuquerque, New Mexico",97,893,"Explore how LGBT Collaborative is improving health care equity at UNM, New Mexico's only recognized LGBTQ+ health care leader.",126,818,,0,LGBTQ Collaborative,19,,0,Recognized LGBTQ Health Leader,30,Meet with Us,12,,,,,,,,,,52913,541,9.015,1,,24,10,0,2.02,62,28,0,27,25,0,,,,,94011729fa2bd13a0fac5192721540b2,0.175,"Thu, 11 Nov 2021 18:51:50 GMT",,,,1.1,https://unmhealth.org/community/diversity-equity-inclusion/lgbtq-collaborative.html,2022-02-04 11:14:07
25,https://unmhealth.org/locations/unm-hospital/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,253,0,0.0,1,,332,264,0,53.44,0,0,0,0,0,0,,,,,,0.032,,https://unmhealth.org/locations/unm-hospital/,HTTP Redirect,,1.1,https://unmhealth.org/locations/unm-hospital/index.html,2022-02-04 11:14:07
26,https://unmhealth.org/patients-visitors/native-american-patients.html,text/html; charset=UTF-8,200,OK,Indexable,,"Native American Patients | Patients & Visitors | UNM Health System | Albuquerque, New Mexico",92,840,UNM Health and Native American Health Services provide health care resources for Native American patients. Explore resources now.,129,833,,0,Native American Patients,24,,0,Connect with Us,15,1952 Contract,13,,,,,,,,,,70791,648,7.562,1,,71,35,0,7.09,90,43,0,18,16,0,,,,,540713dbc939d82dfd61b4645e80fdff,0.265,"Wed, 22 Dec 2021 16:29:28 GMT",,,,1.1,https://unmhealth.org/patients-visitors/native-american-patients.html,2022-02-04 11:14:06
27,https://unmhealth.org/services/womens-health/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,253,0,0.0,1,,34,14,0,2.83,0,0,0,0,0,0,,,,,,0.101,,https://unmhealth.org/services/womens-health/,HTTP Redirect,,1.1,https://unmhealth.org/services/womens-health/index.html,2022-02-04 11:14:07
31,https://unmhealth.org/_media/_icons/embrace.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,9236,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.091,"Fri, 28 Jan 2022 19:39:57 GMT",,,,1.1,https://unmhealth.org/_media/_icons/embrace.jpg,2022-02-04 11:14:07
32,https://unmhealth.org/medical-professionals/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,252,0,0.0,1,,298,274,0,55.47,0,0,0,0,0,0,,,,,,0.229,,https://unmhealth.org/medical-professionals/,HTTP Redirect,,1.1,https://unmhealth.org/medical-professionals/index.html,2022-02-04 11:14:07
33,https://unmhealth.org/childrens-hospital/ways-to-give/childrens-miracle-network.html,text/html; charset=UTF-8,200,OK,Indexable,,Children's Miracle Network | Children's Hospital | UNM Health System,68,615,"Donate to UNM Children’s Hospital—the only Children’s Miracle Network hospital in New Mexico. We care for 60,000 children a year. Learn more.",141,903,,0,New Mexico's Only Children’s Miracle Network Hospital,53,,0,Donate to CMN,13,UMM Children's Hospital,23,,,,,,,,,,41299,232,6.219,1,,285,274,0,55.47,41,20,0,17,14,0,,,,,6c457bcf66f5e22634dad070d986fbf,0.221,"Thu, 11 Nov 2021 16:39:17 GMT",,,,1.1,https://unmhealth.org/childrens-hospital/ways-to-give/childrens-miracle-network.html,2022-02-04 11:14:07
34,https://unmhealth.org/global-health/_files/images/close-btn.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,490,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.094,"Tue, 07 Dec 2021 19:02:59 GMT",,,,1.1,https://unmhealth.org/global-health/_files/images/close-btn.svg,2022-02-04 11:14:08
36,https://unmhealth.org/locations/childrens-hospital.html,text/html; charset=UTF-8,200,OK,Indexable,,"UNM Children's Hospital | Albuquerque, New Mexico",49,465,"UNM Children’s Hospital is New Mexico’s only dedicated children’s hospital and academic medical center, caring for kids throughout the Southwest.",145,910,,0,UNM Children's Hospital,23,,0,Our Location,12,Visit Us,8,,,,,,,,,,105367,802,6.027,1,,23,13,0,2.63,113,62,0,21,17,0,,,,,d7d9c690dbee90c7862b94bcb3c0ee75,0.172,"Tue, 23 Nov 2021 20:28:14 GMT",,,,1.1,https://unmhealth.org/locations/childrens-hospital.html,2022-02-04 11:14:08
38,https://unmhealth.org/about/stories/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,244,0,0.0,1,,25,14,0,2.83,0,0,0,0,0,0,,,,,,0.165,,https://unmhealth.org/about/stories/,HTTP Redirect,,1.1,https://unmhealth.org/about/stories/index.html,2022-02-04 11:14:08
39,https://unmhealth.org/services/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,239,0,0.0,1,,1220,231,0,46.76,0,0,0,0,0,0,,,,,,0.08,,https://unmhealth.org/services/,HTTP Redirect,,1.1,https://unmhealth.org/services/index.html,2022-02-04 11:14:08
40,https://unmhealth.org/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,229,0,0.0,1,,711,275,0,55.67,0,0,0,0,0,0,,,,,,0.072,,http://unmhealth.org/,HTTP Redirect,,1.1,https://unmhealth.org/index.html,2022-02-04 11:14:08
42,https://unmhealth.org/locations/medical-group/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,254,0,0.0,1,,282,260,0,52.63,0,0,0,0,0,0,,,,,,0.22,,https://unmhealth.org/locations/medical-group/,HTTP Redirect,,1.1,https://unmhealth.org/locations/medical-group/index.html,2022-02-04 11:14:08
43,https://unmhealth.org/_media/_icons/building.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,42327,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.068,"Fri, 28 Jan 2022 19:39:57 GMT",,,,1.1,https://unmhealth.org/_media/_icons/building.png,2022-02-04 11:14:09
44,https://unmhealth.org/give/volunteer/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,245,0,0.0,1,,292,274,0,55.47,0,0,0,0,0,0,,,,,,0.184,,https://unmhealth.org/give/volunteer/,HTTP Redirect,,1.1,https://unmhealth.org/give/volunteer/index.html,2022-02-04 11:14:09
47,https://unmhealth.org/_media/_icons/hospital-medium.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,49308,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.073,"Tue, 01 Feb 2022 23:00:33 GMT",,,,1.1,https://unmhealth.org/_media/_icons/hospital-medium.png,2022-02-04 11:14:09
48,https://unmhealth.org/services/emergency-trauma/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,256,0,0.0,1,,16,7,0,1.42,0,0,0,0,0,0,,,,,,0.075,,https://unmhealth.org/services/emergency-trauma/,HTTP Redirect,,1.1,https://unmhealth.org/services/emergency-trauma/index.html,2022-02-04 11:14:09
49,https://unmhealth.org/about/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,236,0,0.0,1,,478,231,0,46.76,0,0,0,0,0,0,,,,,,0.073,,https://unmhealth.org/about/,HTTP Redirect,,1.1,https://unmhealth.org/about/index.html,2022-02-04 11:14:09
50,https://es.unmhealth.org/,text/html; charset=utf-8,200,OK,Indexable,,"Sistema de salud de la UNM | Albuquerque, Nuevo México",54,516,UNM Health System es el líder en atención médica de Nuevo México y el único centro médico académico del estado. | Más de 40 servicios especializados para niños y adultos | Top 5% en los EE. UU. Para atención clínica.,216,1384,,0,UNM Salud,9,,0,Bienvenido a UNM Health System,30,Atención especializada de clase mundial,39,,,,,,,,,,77475,603,6.679,1,,795,387,0,78.34,66,35,0,24,20,0,,,,,823bf593bcc07a9da254f4e295923a7f,0.193,"Fri, 28 Jan 2022 19:39:57 GMT",,,,1.1,https://es.unmhealth.org/,2022-02-04 11:14:09
51,https://unmhealth.org/_media/_icons/mobile-icons/hospital-medium-moible.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,16436,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.072,"Tue, 01 Feb 2022 23:00:33 GMT",,,,1.1,https://unmhealth.org/_media/_icons/mobile-icons/hospital-medium-moible.png,2022-02-04 11:14:09
52,https://unmhealth.org/give/center-for-life.html,text/html; charset=UTF-8,200,OK,Indexable,,"Support the Center for Life | Ways to Give| UNM Health System | Albuquerque, New Mexico",87,804,Donate to the Center for Life to support holistic healing for all New Mexicans. Provide comforting care through volunteering or a monetary donation. Give today.,160,987,,0,Support the Center for Life,27,Ways to Give ,13,Give Care & Comfort,19,How to Donate,13,,,,,,,,,,54299,390,6.535,1,,253,231,0,46.76,63,27,0,22,19,0,,,,,b9de6e68c13b94223dbccd0d7e20e163,0.147,"Thu, 11 Nov 2021 18:29:48 GMT",,,,1.1,https://unmhealth.org/give/center-for-life.html,2022-02-04 11:14:09
53,https://unmhealth.org/_media/images/text-image-feature-home.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,730949,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.07,"Fri, 28 Jan 2022 19:39:58 GMT",,,,1.1,https://unmhealth.org/_media/images/text-image-feature-home.jpg,2022-02-04 11:14:09
55,https://unmhealth.org/give/guardian-angels.html,text/html; charset=UTF-8,200,OK,Indexable,,"Guardian Angels | Ways to Give | UNM Health System | Albuquerque, New Mexico",76,725,Recognize an outstanding UNM caregiver by donating to the Guardian Angels program. Gifts honor our providers and support patient care. Give today.,146,929,,0,Guardian Angels,15,,0,Take the Next Step,18,About UNM Health System,23,,,,,,,,,,53038,239,4.966,1,,253,230,0,46.56,63,27,0,25,22,0,,,,,c40532211097ef47c5ce99cef25e0430,0.108,"Thu, 11 Nov 2021 18:29:34 GMT",,,,1.1,https://unmhealth.org/give/guardian-angels.html,2022-02-04 11:14:09
56,https://unmhealth.org/locations/sandoval-regional-medical-center/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,273,0,0.0,1,,334,264,0,53.44,0,0,0,0,0,0,,,,,,0.148,,https://unmhealth.org/locations/sandoval-regional-medical-center/,HTTP Redirect,,1.1,https://unmhealth.org/locations/sandoval-regional-medical-center/index.html,2022-02-04 11:14:09
58,https://unmhealth.org/_media/_icons/mobile-icons/building-mobile.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,12264,0,0.0,1,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.08,"Fri, 28 Jan 2022 19:39:57 GMT",,,,1.1,https://unmhealth.org/_media/_icons/mobile-icons/building-mobile.png,2022-02-04 11:14:10
59,https://unmhealth.org/translations.html,text/html; charset=UTF-8,200,OK,Indexable,,"Translations | Albuquerque, New Mexico",38,355,,0,0,,0,Translations,12,,0,Interpreter Language Services,29,Request an Interpreter,22,,,,,,,,,,51721,184,4.795,1,,653,215,0,43.52,60,35,0,18,16,0,,,,,438ece8ec2561f569e0bcae99cb30e19,0.081,"Wed, 15 Dec 2021 17:54:57 GMT",,,,1.1,https://unmhealth.org/translations.html,2022-02-04 11:14:10
60,https://unmhealth.org/services/neurology-neurosurgery/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,262,0,0.0,1,,51,18,0,3.64,0,0,0,0,0,0,,,,,,0.103,,https://unmhealth.org/services/neurology-neurosurgery/,HTTP Redirect,,1.1,https://unmhealth.org/services/neurology-neurosurgery/index.html,2022-02-04 11:14:10
62,https://unmhealth.org/for-employees.html,text/html; charset=UTF-8,200,OK,Indexable,,"For Employees | UNM Health System | Albuquerque, New Mexico",59,575,"If you work at a UNM Health System facility, take advantage of online resources that make your job easier.",106,661,,0,For Employees,13,,0,UNM Hospital Employee Resources,31,Campus Intranets,16,,,,,,,,,,41365,228,6.44,1,,280,274,0,55.47,44,23,0,37,34,0,,,,,230ed58db7adb1241b7bbb9303ddbc6b,0.077,"Thu, 11 Nov 2021 17:10:35 GMT",,,,1.1,https://unmhealth.org/for-employees.html,2022-02-04 11:14:10
63,https://unmhealth.org/give/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,235,0,0.0,1,,687,231,0,46.76,0,0,0,0,0,0,,,,,,0.095,,https://unmhealth.org/give/,HTTP Redirect,,1.1,https://unmhealth.org/give/index.html,2022-02-04 11:14:10
64,https://unmhealth.org/childrens-hospital/services/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,258,0,0.0,1,,233,47,0,9.51,0,0,0,0,0,0,,,,,,0.093,,https://unmhealth.org/childrens-hospital/services/,HTTP Redirect,,1.1,https://unmhealth.org/childrens-hospital/services/index.html,2022-02-04 11:14:10
65,https://unmhealth.org/patients-visitors/billing-insurance/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,266,0,0.0,1,,272,216,0,43.72,0,0,0,0,0,0,,,,,,0.151,,https://unmhealth.org/patients-visitors/billing-insurance/,HTTP Redirect,,1.1,https://unmhealth.org/patients-visitors/billing-insurance/index.html,2022-02-04 11:14:10
66,https://unmhealth.org/locations/_files/unmh6-vietnamese.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,360062,0,0.0,2,,2,2,0,0.4,0,0,0,0,0,0,,,,,,0.156,"Tue, 23 Nov 2021 20:26:31 GMT",,,,1.1,https://unmhealth.org/locations/_files/unmh6-vietnamese.pdf,2022-02-04 11:14:10
67,https://unmhealth.org/medical-professionals/,text/html; charset=UTF-8,200,OK,Indexable,,"For Medical Professionals | Health | UNM Health System | Albuquerque, New Mexico",80,743,"Whether you're a physician, nurse, social worker or another provider, find resources at UNM Health to help you deliver the best care and grow your career.",154,960,,0,For Medical Professionals,25,,0,About UNM Health System,23,About UNM Health SystemPlus Icon,32,,,,,,,,,,41402,228,6.481,2,,6,1,0,0.2,51,31,0,18,16,0,,,,,76311e7e904415b043d229eff0af9133,0.145,"Thu, 11 Nov 2021 17:04:59 GMT",,,,1.1,https://unmhealth.org/medical-professionals/,2022-02-04 11:14:10
68,https://unmhealth.org/providers/orthopaedics/index.html,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,253,0,0.0,2,,4,2,0,0.4,0,0,0,0,0,0,,,,,,0.244,,https://unmhealth.org/providers/orthopaedics/,HTTP Redirect,,1.1,https://unmhealth.org/providers/orthopaedics/index.html,2022-02-04 11:14:10
69,https://unmhealth.org/services/,text/html; charset=UTF-8,200,OK,Indexable,,"Patient Care & Services | Medical Services | UNM Health System | Albuquerque, New Mexico",88,818,"Visit the only academic health center in New Mexico. Over 1,700 specialists provide care across 150 specialties. Schedule an appointment today.",143,905,,0,Patient Care,12,,0,Take the Next Step,18,Experience UNM Health,21,,,,,,,,,,507810,1731,2.21,2,,6,1,0,0.2,398,173,0,24,17,0,,,,,b2345efee84af63b5b765f2f63112d6a,0.036,"Tue, 04 Jan 2022 15:59:54 GMT",,,,1.1,https://unmhealth.org/services/,2022-02-04 11:14:10
71,https://es.unmhealth.org/services/behavioral-health/index.html,text/html; charset=utf-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,4,3,0,0.61,0,0,0,0,0,0,,,,,,0.481,,https://es.unmhealth.org/services/behavioral-health/,HTTP Redirect,,1.1,https://es.unmhealth.org/services/behavioral-health/index.html,2022-02-04 11:14:10
72,https://es.unmhealth.org/services/orthopaedics/index.html,text/html; charset=utf-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,7,4,0,0.81,0,0,0,0,0,0,,,,,,0.717,,https://es.unmhealth.org/services/orthopaedics/,HTTP Redirect,,1.1,https://es.unmhealth.org/services/orthopaedics/index.html,2022-02-04 11:14:10
73,https://unmhealth.org/locations/_files/unmh2.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,367650,0,0.0,2,,2,2,0,0.4,0,0,0,0,0,0,,,,,,0.154,"Tue, 23 Nov 2021 20:26:46 GMT",,,,1.1,https://unmhealth.org/locations/_files/unmh2.pdf,2022-02-04 11:14:11
74,https://es.unmhealth.org/community/index.html,text/html; charset=utf-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,149,69,0,13.97,0,0,0,0,0,0,,,,,,0.675,,https://es.unmhealth.org/community/,HTTP Redirect,,1.1,https://es.unmhealth.org/community/index.html,2022-02-04 11:14:11
75,https://es.unmhealth.org/providers/,text/html; charset=utf-8,200,OK,Indexable,,Proveedor a proveedor | Proveedores | Sistema de salud UNM,58,547,,0,0,,0,Proveedor a proveedor,21,,0,Socios en el cuidado de su paciente,35,Principales líneas de servicios de referencia,45,,,,,,,,,,60477,436,5.905,2,,18,16,0,3.24,43,32,0,14,13,0,,,,,b5525f66b47c19f6e76199e107c81207,1.135,"Fri, 18 Jun 2021 20:23:48 GMT",,,,1.1,https://es.unmhealth.org/providers/,2022-02-04 11:14:10
76,https://es.unmhealth.org/patients-visitors/billing-insurance/index.html,text/html; charset=utf-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,119,64,0,12.96,0,0,0,0,0,0,,,,,,0.397,,https://es.unmhealth.org/patients-visitors/billing-insurance/,HTTP Redirect,,1.1,https://es.unmhealth.org/patients-visitors/billing-insurance/index.html,2022-02-04 11:14:11
